fold,period_idx,date,split,id,weight,p_hat,c_exec,implied,next_implied,edge
54,54,2025-06-26 00:00:00+00:00,train,553857,0.0,0.044016805352455925,0.044,0.044,0.044,1.6805352455927236e-05
54,54,2025-06-26 00:00:00+00:00,train,553858,0.0343179906557432,0.05119593260003395,0.0275,0.0275,0.0275,0.023695932600033952
54,54,2025-06-26 00:00:00+00:00,train,553859,0.0464231969584289,0.048323531728198095,0.015,0.015,0.015,0.033323531728198096
54,54,2025-06-26 00:00:00+00:00,train,553860,0.020261724482644055,0.040889008799720634,0.0065,0.0065,0.0065,0.034389008799720636
54,54,2025-06-26 00:00:00+00:00,train,553862,0.0,0.05710264601804366,0.146,0.146,0.146,-0.08889735398195633
54,54,2025-06-26 00:00:00+00:00,train,553863,0.06721085147311175,0.04554993557190626,0.0175,0.0175,0.0175,0.028049935571906257
54,54,2025-06-26 00:00:00+00:00,train,553864,0.05245248131865102,0.04072128727363402,0.005,0.005,0.005,0.03572128727363402
54,54,2025-06-26 00:00:00+00:00,train,553865,0.011976894630323016,0.045213923386856834,0.065,0.065,0.065,-0.019786076613143168
54,54,2025-06-26 00:00:00+00:00,train,553866,0.0,0.06013556234502316,0.1615,0.1615,0.1615,-0.10136443765497685
54,54,2025-06-26 00:00:00+00:00,train,553869,0.040124498057335374,0.04019902362804009,0.0015,0.0015,0.0015,0.03869902362804009
54,54,2025-06-26 00:00:00+00:00,train,553871,0.038369185578099145,0.048868984591925776,0.0295,0.0295,0.0295,0.019368984591925778
54,54,2025-06-26 00:00:00+00:00,train,553876,0.055850708251167794,0.04508654185188007,0.0015,0.0015,0.0015,0.043586541851880066
54,54,2025-06-26 00:00:00+00:00,train,553877,0.04513860385718396,0.03771514582228608,0.001,0.0005,0.0005,0.03671514582228608
54,54,2025-06-26 00:00:00+00:00,train,553879,0.06490405591567544,0.04397516817481306,0.0015,0.0015,0.0015,0.04247516817481306
54,54,2025-06-26 00:00:00+00:00,train,553881,0.07460908858445352,0.04643369984318592,0.004,0.004,0.004,0.042433699843185915
55,55,2025-06-27 00:00:00+00:00,train,540819,0.0,0.45876315263350537,0.485,0.485,0.485,-0.02623684736649462
55,55,2025-06-27 00:00:00+00:00,train,540843,0.0016987929971254345,0.5602998623051134,0.51,0.51,0.51,0.05029986230511341
55,55,2025-06-27 00:00:00+00:00,train,540844,0.0,0.45248922724766977,0.494,0.494,0.494,-0.04151077275233023
55,55,2025-06-27 00:00:00+00:00,train,553824,0.0,0.03705945365994796,0.175,0.175,0.175,-0.13794054634005204
55,55,2025-06-27 00:00:00+00:00,train,553826,0.0034628504249606105,0.03685180725311315,0.085,0.085,0.085,-0.04814819274688686
55,55,2025-06-27 00:00:00+00:00,train,553827,0.013189787730666428,0.04496100022875151,0.058,0.058,0.058,-0.013038999771248491
55,55,2025-06-27 00:00:00+00:00,train,553828,0.0,0.06309831124349169,0.2525,0.2525,0.2525,-0.1894016887565083
55,55,2025-06-27 00:00:00+00:00,train,553829,0.011861265813948595,0.04791774250755561,0.0795,0.0795,0.0795,-0.03158225749244439
55,55,2025-06-27 00:00:00+00:00,train,553830,0.006059243972429034,0.051479478549932296,0.0845,0.0845,0.0845,-0.03302052145006771
55,55,2025-06-27 00:00:00+00:00,train,553831,0.021426942204732926,0.05248093723614724,0.0065,0.0065,0.0065,0.04598093723614724
55,55,2025-06-27 00:00:00+00:00,train,553837,0.07207190084283042,0.04019513479982324,0.0165,0.0165,0.0165,0.023695134799823242
55,55,2025-06-27 00:00:00+00:00,train,553838,0.025817883384412016,0.06276602838267291,0.0615,0.0615,0.0615,0.0012660283826729096
55,55,2025-06-27 00:00:00+00:00,train,553839,0.04118446863574874,0.037780565360474194,0.0095,0.0095,0.0095,0.028280565360474193
55,55,2025-06-27 00:00:00+00:00,train,553843,0.038161889645757445,0.041303210733772994,0.026,0.026,0.026,0.015303210733772995
55,55,2025-06-27 00:00:00+00:00,train,553848,0.05478728527407263,0.0340228648980807,0.0105,0.0105,0.0105,0.023522864898080698
55,55,2025-06-27 00:00:00+00:00,train,553849,0.016266515365194995,0.04550186905636487,0.0455,0.0455,0.0455,1.8690563648726677e-06
55,55,2025-06-27 00:00:00+00:00,train,553850,0.04357548872302738,0.0373040236489603,0.0085,0.0085,0.0085,0.0288040236489603
55,55,2025-06-27 00:00:00+00:00,train,553851,0.0,0.05129026235630966,0.071,0.071,0.071,-0.019709737643690335
55,55,2025-06-27 00:00:00+00:00,train,553852,0.05881770867681307,0.03897737033421146,0.0125,0.0125,0.0125,0.02647737033421146
55,55,2025-06-27 00:00:00+00:00,train,553856,0.0,0.04728266055525343,0.485,0.485,0.485,-0.43771733944474656
55,55,2025-06-27 00:00:00+00:00,train,553857,0.0,0.04252100134445192,0.044,0.044,0.044,-0.0014789986555480764
55,55,2025-06-27 00:00:00+00:00,train,553858,0.050878812557388214,0.0513882916116413,0.0275,0.0275,0.0275,0.023888291611641303
55,55,2025-06-27 00:00:00+00:00,train,553859,0.04710347082880454,0.04777674412647459,0.015,0.015,0.015,0.03277674412647459
55,55,2025-06-27 00:00:00+00:00,train,553860,0.0421526475874753,0.03888378564187405,0.0065,0.0065,0.0065,0.03238378564187405
55,55,2025-06-27 00:00:00+00:00,train,553862,0.0,0.058793681650899994,0.146,0.146,0.146,-0.0872063183491
55,55,2025-06-27 00:00:00+00:00,train,553863,0.0671134761555566,0.044199323379776743,0.0175,0.0175,0.0175,0.026699323379776742
55,55,2025-06-27 00:00:00+00:00,train,553864,0.051731948248565376,0.03846639602853141,0.005,0.005,0.005,0.033466396028531416
55,55,2025-06-27 00:00:00+00:00,train,553865,0.018808523243641854,0.04412888109060388,0.065,0.065,0.065,-0.020871118909396122
55,55,2025-06-27 00:00:00+00:00,train,553866,0.0,0.06229133980964691,0.1615,0.1615,0.1615,-0.0992086601903531
55,55,2025-06-27 00:00:00+00:00,train,553869,0.03309399875822266,0.037866936677493,0.0015,0.0015,0.0015,0.036366936677493
55,55,2025-06-27 00:00:00+00:00,train,553871,0.02284080248646889,0.048393781103939604,0.0295,0.0295,0.0295,0.018893781103939605
55,55,2025-06-27 00:00:00+00:00,train,553876,0.07207190084283042,0.043616589250429355,0.0015,0.0015,0.0015,0.042116589250429354
55,55,2025-06-27 00:00:00+00:00,train,553877,0.04167859391366554,0.03486591505327714,0.001,0.0005,0.0005,0.033865915053277136
55,55,2025-06-27 00:00:00+00:00,train,553879,0.07207190084283042,0.04214214448366723,0.0015,0.0015,0.0015,0.04064214448366723
55,55,2025-06-27 00:00:00+00:00,train,553881,0.07207190084283042,0.04518752149077581,0.004,0.004,0.004,0.041187521490775814
56,56,2025-06-28 00:00:00+00:00,train,540819,0.0,0.45160702182905105,0.485,0.485,0.485,-0.03339297817094894
56,56,2025-06-28 00:00:00+00:00,train,540843,0.010032820078531384,0.5726350462270128,0.51,0.51,0.51,0.06263504622701277
56,56,2025-06-28 00:00:00+00:00,train,540844,0.0,0.4463512020906113,0.494,0.494,0.494,-0.047648797909388696
56,56,2025-06-28 00:00:00+00:00,train,553824,0.0,0.03660678860687226,0.175,0.175,0.175,-0.1383932113931277
56,56,2025-06-28 00:00:00+00:00,train,553826,0.002946115514981488,0.036262704330777176,0.085,0.085,0.085,-0.04873729566922283
56,56,2025-06-28 00:00:00+00:00,train,553827,0.013499312115888952,0.04541275296800827,0.058,0.058,0.058,-0.012587247031991732
56,56,2025-06-28 00:00:00+00:00,train,553828,0.0,0.06604658440604896,0.2525,0.2525,0.2525,-0.18645341559395104
56,56,2025-06-28 00:00:00+00:00,train,553829,0.012786114096790596,0.048823533914184036,0.0795,0.0795,0.0795,-0.030676466085815965
56,56,2025-06-28 00:00:00+00:00,train,553830,0.0,0.053006164606998966,0.0845,0.0845,0.0845,-0.03149383539300104
56,56,2025-06-28 00:00:00+00:00,train,553831,0.020350309455575286,0.053653381817124084,0.0065,0.0065,0.0065,0.047153381817124085
56,56,2025-06-28 00:00:00+00:00,train,553837,0.07268428874643736,0.039921638068839346,0.0165,0.0165,0.0165,0.023421638068839346
56,56,2025-06-28 00:00:00+00:00,train,553838,0.02738930652387412,0.0658615613032322,0.0615,0.0615,0.0615,0.004361561303232203
56,56,2025-06-28 00:00:00+00:00,train,553839,0.062285298268128446,0.03717019139766059,0.0095,0.0095,0.0095,0.02767019139766059
56,56,2025-06-28 00:00:00+00:00,train,553843,0.04393207651998927,0.04119602542664047,0.026,0.026,0.026,0.015196025426640471
56,56,2025-06-28 00:00:00+00:00,train,553848,0.04405159290424213,0.0329425258184951,0.0105,0.0105,0.0105,0.022442525818495096
56,56,2025-06-28 00:00:00+00:00,train,553849,0.0,0.04597682139991665,0.0455,0.0455,0.0455,0.0004768213999166507
56,56,2025-06-28 00:00:00+00:00,train,553850,0.042860372682348095,0.03659185353122299,0.0085,0.0085,0.0085,0.02809185353122299
56,56,2025-06-28 00:00:00+00:00,train,553851,0.0,0.05255432335376631,0.071,0.071,0.071,-0.018445676646233686
56,56,2025-06-28 00:00:00+00:00,train,553852,0.04955171158702917,0.038481269466405774,0.0125,0.0125,0.0125,0.025981269466405773
56,56,2025-06-28 00:00:00+00:00,train,553856,0.0,0.04677619853035111,0.485,0.485,0.485,-0.4382238014696489
56,56,2025-06-28 00:00:00+00:00,train,553857,0.0,0.041345798636831854,0.044,0.044,0.044,-0.0026542013631681433
56,56,2025-06-28 00:00:00+00:00,train,553858,0.059649704596271204,0.051544669794236726,0.0275,0.0275,0.0275,0.024044669794236726
56,56,2025-06-28 00:00:00+00:00,train,553859,0.06386518655784526,0.04733140194044442,0.015,0.015,0.015,0.03233140194044442
56,56,2025-06-28 00:00:00+00:00,train,553860,0.055759133707038305,0.037362998432546715,0.0065,0.0065,0.0065,0.030862998432546716
56,56,2025-06-28 00:00:00+00:00,train,553862,0.0,0.06016244449591561,0.146,0.146,0.146,-0.08583755550408438
56,56,2025-06-28 00:00:00+00:00,train,553863,0.05231963574841838,0.04308168568630901,0.0175,0.0175,0.0175,0.02558168568630901
56,56,2025-06-28 00:00:00+00:00,train,553864,0.049962338380002067,0.03670248007697708,0.005,0.005,0.005,0.03170248007697708
56,56,2025-06-28 00:00:00+00:00,train,553865,0.010215416174524334,0.043311579028759074,0.065,0.065,0.065,-0.021688420971240928
56,56,2025-06-28 00:00:00+00:00,train,553866,0.0,0.06392659057401391,0.1615,0.1615,0.1615,-0.0975734094259861
56,56,2025-06-28 00:00:00+00:00,train,553869,0.029311129446351922,0.03605363510186251,0.0015,0.0015,0.0015,0.03455363510186251
56,56,2025-06-28 00:00:00+00:00,train,553871,0.014842448492829395,0.047988227545995174,0.0295,0.0295,0.0295,0.018488227545995176
56,56,2025-06-28 00:00:00+00:00,train,553876,0.07268428874643736,0.04240327708488593,0.0015,0.0015,0.0015,0.040903277084885926
56,56,2025-06-28 00:00:00+00:00,train,553877,0.04365282216359068,0.03267012254388465,0.001,0.0005,0.0005,0.03167012254388465
56,56,2025-06-28 00:00:00+00:00,train,553879,0.07268428874643736,0.04062147680541655,0.0015,0.0015,0.0015,0.03912147680541655
56,56,2025-06-28 00:00:00+00:00,train,553881,0.07268428874643736,0.04412334485960246,0.004,0.004,0.004,0.040123344859602464
57,57,2025-06-29 00:00:00+00:00,train,540819,0.0,0.4456040438892477,0.485,0.485,0.485,-0.039395956110752306
57,57,2025-06-29 00:00:00+00:00,train,540843,0.01884327450254694,0.5831998732074172,0.51,0.51,0.51,0.07319987320741717
57,57,2025-06-29 00:00:00+00:00,train,540844,0.0,0.44148623166204126,0.494,0.494,0.494,-0.05251376833795873
57,57,2025-06-29 00:00:00+00:00,train,553824,0.0,0.03636227323497541,0.175,0.175,0.175,-0.1386377267650246
57,57,2025-06-29 00:00:00+00:00,train,553826,0.0021004632455678598,0.03589085224186881,0.085,0.085,0.085,-0.049109147758131196
57,57,2025-06-29 00:00:00+00:00,train,553827,0.013753787471363714,0.0458897404803223,0.058,0.058,0.058,-0.012110259519677702
57,57,2025-06-29 00:00:00+00:00,train,553828,0.0,0.06855069994321154,0.2525,0.2525,0.2525,-0.18394930005678845
57,57,2025-06-29 00:00:00+00:00,train,553829,0.007326364909097265,0.04968309979326091,0.0795,0.0795,0.0795,-0.02981690020673909
57,57,2025-06-29 00:00:00+00:00,train,553830,0.0,0.05440179250243314,0.0845,0.0845,0.0845,-0.030098207497566865
57,57,2025-06-29 00:00:00+00:00,train,553831,0.01724296498483572,0.054659767479761916,0.0065,0.0065,0.0065,0.04815976747976192
57,57,2025-06-29 00:00:00+00:00,train,553837,0.07054702790417365,0.03978968238075303,0.0165,0.0165,0.0165,0.023289682380753032
57,57,2025-06-29 00:00:00+00:00,train,553838,0.04252907941887506,0.06853167844540994,0.0615,0.0615,0.0615,0.007031678445409945
57,57,2025-06-29 00:00:00+00:00,train,553839,0.05233502650392038,0.03676081631185749,0.0095,0.0095,0.0095,0.02726081631185749
57,57,2025-06-29 00:00:00+00:00,train,553843,0.026511609356080327,0.041203085649558394,0.026,0.026,0.026,0.015203085649558395
57,57,2025-06-29 00:00:00+00:00,train,553848,0.04116635733758227,0.032155251787294184,0.0105,0.0105,0.0105,0.02165525178729418
57,57,2025-06-29 00:00:00+00:00,train,553849,0.0,0.04646403109557781,0.0455,0.0455,0.0455,0.0009640310955778136
57,57,2025-06-29 00:00:00+00:00,train,553850,0.04292632177938507,0.0360942459977373,0.0085,0.0085,0.0085,0.0275942459977373
57,57,2025-06-29 00:00:00+00:00,train,553851,0.0,0.05368688073409067,0.071,0.071,0.071,-0.017313119265909324
57,57,2025-06-29 00:00:00+00:00,train,553852,0.04789898730171891,0.038158542408140136,0.0125,0.0125,0.0125,0.025658542408140136
57,57,2025-06-29 00:00:00+00:00,train,553856,0.0,0.04636753033527606,0.485,0.485,0.485,-0.4386324696647239
57,57,2025-06-29 00:00:00+00:00,train,553857,0.0,0.04040095028722042,0.044,0.044,0.044,-0.0035990497127795784
57,57,2025-06-29 00:00:00+00:00,train,553858,0.07006295176239007,0.05168588937744634,0.0275,0.0275,0.0275,0.024185889377446337
57,57,2025-06-29 00:00:00+00:00,train,553859,0.053316199363551406,0.04697068055871774,0.015,0.015,0.015,0.03197068055871774
57,57,2025-06-29 00:00:00+00:00,train,553860,0.05349624426197996,0.036165138142210104,0.0065,0.0065,0.0065,0.029665138142210105
57,57,2025-06-29 00:00:00+00:00,train,553862,0.0,0.061319135610441944,0.146,0.146,0.146,-0.08468086438955805
57,57,2025-06-29 00:00:00+00:00,train,553863,0.06678899287426988,0.04215758720935273,0.0175,0.0175,0.0175,0.02465758720935273
57,57,2025-06-29 00:00:00+00:00,train,553864,0.04704199019586855,0.035290627554079135,0.005,0.005,0.005,0.030290627554079134
57,57,2025-06-29 00:00:00+00:00,train,553865,0.010044843106334552,0.042672122988449364,0.065,0.065,0.065,-0.02232787701155064
57,57,2025-06-29 00:00:00+00:00,train,553866,0.0,0.06525133010495224,0.1615,0.1615,0.1615,-0.09624866989504777
57,57,2025-06-29 00:00:00+00:00,train,553869,0.026694960327798844,0.034607608263529946,0.0015,0.0015,0.0015,0.033107608263529945
57,57,2025-06-29 00:00:00+00:00,train,553871,0.015483368187953912,0.04765212322440907,0.0295,0.0295,0.0295,0.018152123224409074
57,57,2025-06-29 00:00:00+00:00,train,553876,0.07294001649426078,0.04140141619763353,0.0015,0.0015,0.0015,0.03990141619763353
57,57,2025-06-29 00:00:00+00:00,train,553877,0.05506913572192327,0.030934294189445037,0.001,0.0005,0.0005,0.029934294189445036
57,57,2025-06-29 00:00:00+00:00,train,553879,0.07294001649426078,0.03936392074385258,0.0015,0.0015,0.0015,0.03786392074385258
57,57,2025-06-29 00:00:00+00:00,train,553881,0.07294001649426078,0.04322922845972206,0.004,0.004,0.004,0.03922922845972206
58,58,2025-06-30 00:00:00+00:00,train,540819,0.0,0.44051527964002024,0.485,0.485,0.485,-0.044484720359979746
58,58,2025-06-30 00:00:00+00:00,train,540843,0.024580449968966047,0.5923049656127387,0.51,0.51,0.51,0.0823049656127387
58,58,2025-06-30 00:00:00+00:00,train,540844,0.0,0.4375172654969671,0.494,0.494,0.494,-0.05648273450303287
58,58,2025-06-30 00:00:00+00:00,train,553824,0.0,0.03622915389327468,0.175,0.175,0.175,-0.1387708461067253
58,58,2025-06-30 00:00:00+00:00,train,553826,0.0012419810536351515,0.035642233475788036,0.085,0.085,0.085,-0.04935776652421197
58,58,2025-06-30 00:00:00+00:00,train,553827,0.0247992189300486,0.046355240873280926,0.058,0.058,0.058,-0.011644759126719077
58,58,2025-06-30 00:00:00+00:00,train,553828,0.0,0.07072002147991256,0.2525,0.2525,0.2525,-0.18177997852008743
58,58,2025-06-30 00:00:00+00:00,train,553829,0.007408396714755258,0.0504783372909641,0.0795,0.0795,0.0795,-0.029021662709035903
58,58,2025-06-30 00:00:00+00:00,train,553830,0.0,0.055667215473769946,0.0845,0.0845,0.0845,-0.02883278452623006
58,58,2025-06-30 00:00:00+00:00,train,553831,0.01656771935334517,0.055537359023438704,0.0065,0.0065,0.0065,0.049037359023438705
58,58,2025-06-30 00:00:00+00:00,train,553837,0.049962597379195756,0.039733003897928575,0.0165,0.0165,0.0165,0.023233003897928574
58,58,2025-06-30 00:00:00+00:00,train,553838,0.02732772124434922,0.0708696457717175,0.0615,0.0615,0.0615,0.009369645771717505
58,58,2025-06-30 00:00:00+00:00,train,553839,0.06078677210692747,0.036470049530660825,0.0095,0.0095,0.0095,0.026970049530660824
58,58,2025-06-30 00:00:00+00:00,train,553843,0.01944460520516445,0.0412650618418704,0.026,0.026,0.026,0.0152650618418704
58,58,2025-06-30 00:00:00+00:00,train,553848,0.05076367227957883,0.03155171789875659,0.0105,0.0105,0.0105,0.021051717898756588
58,58,2025-06-30 00:00:00+00:00,train,553849,0.0,0.046933179506273986,0.0455,0.0455,0.0455,0.0014331795062739877
58,58,2025-06-30 00:00:00+00:00,train,553850,0.06151366433822998,0.035726898019357724,0.0085,0.0085,0.0085,0.027226898019357723
58,58,2025-06-30 00:00:00+00:00,train,553851,0.0,0.054701070567297456,0.071,0.071,0.071,-0.016298929432702537
58,58,2025-06-30 00:00:00+00:00,train,553852,0.057370981325846976,0.037936861909348044,0.0125,0.0125,0.0125,0.025436861909348043
58,58,2025-06-30 00:00:00+00:00,train,553856,0.0,0.04603282722071907,0.485,0.485,0.485,-0.43896717277928093
58,58,2025-06-30 00:00:00+00:00,train,553857,0.0,0.03962535741512549,0.044,0.044,0.044,-0.004374642584874508
58,58,2025-06-30 00:00:00+00:00,train,553858,0.04923649277329677,0.051816096291456976,0.0275,0.0275,0.0275,0.024316096291456975
58,58,2025-06-30 00:00:00+00:00,train,553859,0.0479341412085776,0.046674953758088736,0.015,0.015,0.015,0.031674953758088736
58,58,2025-06-30 00:00:00+00:00,train,553860,0.0645749918353118,0.03519536586862649,0.0065,0.0065,0.0065,0.02869536586862649
58,58,2025-06-30 00:00:00+00:00,train,553862,0.0,0.062317545036047715,0.146,0.146,0.146,-0.08368245496395227
58,58,2025-06-30 00:00:00+00:00,train,553863,0.07079431362374743,0.041385504393466575,0.0175,0.0175,0.0175,0.023885504393466574
58,58,2025-06-30 00:00:00+00:00,train,553864,0.048000022275477554,0.03413701450706419,0.005,0.005,0.005,0.02913701450706419
58,58,2025-06-30 00:00:00+00:00,train,553865,0.009590433754102227,0.04215720577699248,0.065,0.065,0.065,-0.022842794223007522
58,58,2025-06-30 00:00:00+00:00,train,553866,0.0,0.06636210722264836,0.1615,0.1615,0.1615,-0.09513789277735164
58,58,2025-06-30 00:00:00+00:00,train,553869,0.043834404424077135,0.03342912951471854,0.0015,0.0015,0.0015,0.03192912951471854
58,58,2025-06-30 00:00:00+00:00,train,553871,0.003112620984582357,0.04737270551843795,0.0295,0.0295,0.0295,0.017872705518437955
58,58,2025-06-30 00:00:00+00:00,train,553876,0.07079431362374743,0.040565157388168765,0.0015,0.0015,0.0015,0.039065157388168764
58,58,2025-06-30 00:00:00+00:00,train,553877,0.04877185834954184,0.02953111854216207,0.001,0.0005,0.0005,0.02853111854216207
58,58,2025-06-30 00:00:00+00:00,train,553879,0.07079431362374743,0.03831429200024303,0.0015,0.0015,0.0015,0.036814292000243026
58,58,2025-06-30 00:00:00+00:00,train,553881,0.07079431362374743,0.042474824356603526,0.004,0.004,0.004,0.03847482435660353
59,59,2025-07-01 00:00:00+00:00,train,540819,0.0,0.4361549021847886,0.485,0.485,0.485,-0.0488450978152114
59,59,2025-07-01 00:00:00+00:00,train,540843,0.033145142907922504,0.6002094456084486,0.51,0.51,0.51,0.09020944560844857
59,59,2025-07-01 00:00:00+00:00,train,540844,0.0,0.43420990209573784,0.494,0.494,0.494,-0.05979009790426215
59,59,2025-07-01 00:00:00+00:00,train,553824,0.0,0.03616005824774998,0.175,0.175,0.175,-0.13883994175225
59,59,2025-07-01 00:00:00+00:00,train,553826,0.0011250504536817092,0.03546924117173024,0.085,0.085,0.085,-0.049530758828269766
59,59,2025-07-01 00:00:00+00:00,train,553827,0.017692801785397897,0.04679516794648771,0.058,0.058,0.058,-0.01120483205351229
59,59,2025-07-01 00:00:00+00:00,train,553828,0.0,0.07262349293546883,0.2525,0.2525,0.2525,-0.17987650706453118
59,59,2025-07-01 00:00:00+00:00,train,553829,0.007984354045298162,0.05120664828563194,0.0795,0.0795,0.0795,-0.02829335171436806
59,59,2025-07-01 00:00:00+00:00,train,553830,0.0,0.05681227714399722,0.0845,0.0845,0.0845,-0.027687722856002787
59,59,2025-07-01 00:00:00+00:00,train,553831,0.022234098783191856,0.05631046179815396,0.0065,0.0065,0.0065,0.04981046179815396
59,59,2025-07-01 00:00:00+00:00,train,553837,0.06325047461292597,0.03971867610117406,0.0165,0.0165,0.0165,0.023218676101174056
59,59,2025-07-01 00:00:00+00:00,train,553838,0.03106778789364903,0.07293736344241254,0.0615,0.0615,0.0615,0.011437363442412543
59,59,2025-07-01 00:00:00+00:00,train,553839,0.0533943387939591,0.03625483205466539,0.0095,0.0095,0.0095,0.02675483205466539
